user_uuid,Product Name,revenue
5e4f02e9-5cc5-4698-b5b9-4aad499d62c3,one time payment,15
006fdae1-bb09-44ea-bfba-147b2ab2eee0,one time payment,15
da39cb80-483f-4789-93e5-0cb7a439c58d,one time payment,15
f7f49935-4ffc-48af-b4db-90521eba4e9d,one time payment,15
49645c7a-471e-497d-9466-fcee6999e589,one time payment,15
04d9df57-9bd3-43c1-a1b3-3b952bcf4d62,one time payment,15
fde045b7-34b6-4885-8b2c-1f3ebc9de894,one time payment,15
40dc147d-0854-4580-b840-5e19e355485c,one time payment,15
aece2be5-d8ea-4ae2-8b72-fa1877a11244,one time payment,15
983c4447-7f7f-47c8-a230-6777cf4cd5a7,one time payment,15
177a333e-5474-4d4d-9337-41ced8221eff,one time payment,15
225f3ad8-c6fd-4b5d-b3eb-10e42b555ec0,one time payment,15
b1052b2e-a49f-47c4-bb46-914670027f89,one time payment,15
554a90d1-cd77-4b2d-af04-6676d7d0309b,one time payment,15
68afdb98-5ff9-46ea-ae51-6d4280c8746a,one time payment,15
39fd5f0f-dc0b-404e-9d90-8ae28f3b7edc,one time payment,15
52781108-1c6a-427d-913c-c6a6d6c9cf4c,one time payment,15
80435938-06cf-4ca4-bfdd-bf15399ee906,one time payment,15
8e3f798a-28bc-4864-91cf-89356a96a12b,one time payment,15
922925dd-4f7c-4f8d-aec6-ecc5b3691b1d,one time payment,15
7a7f82bf-e842-4efb-8e65-464bcac33fec,one time payment,15
2d53143a-9158-4dd5-9206-7a3b0678b2ca,one time payment,15
91af2811-e475-4be1-9911-4dec704740f9,one time payment,15
0b00a952-2742-4ba9-a740-6e5f05a27b7b,one time payment,15
10439cc4-6c76-47b0-a50a-bb5d909c5a39,one time payment,15
c2b12b25-8f96-41b7-9e02-036a24adee31,one time payment,15
27563fbb-3a96-4224-8782-97a995d9dd5d,one time payment,15
6369ac1a-9c83-4b54-b4f2-bb660a055221,one time payment,15
a5d0cd44-79ce-4a39-ad10-da676ac639b0,one time payment,15
4abb9992-673e-461c-a637-ef621fb796d5,one time payment,15
46008b8e-3578-45d6-9da6-886f3b52087f,one time payment,15
649c8f2a-eaec-4ddd-bd4e-ee0b5bf9e9ca,one time payment,15
09265272-3174-452e-9650-70e98b65e298,one time payment,15
e3d50d50-b6bc-4466-bd3c-bb38773f9106,one time payment,15
5b0bc8c7-a91f-4b66-99c4-5eabfa89dd9f,one time payment,15
3b559e1d-e9d3-4623-a7f1-b5785e968a8a,one time payment,15
52465d69-67e8-4b36-a584-9dbc85c0285c,one time payment,15
bf6275ab-e543-4343-bc0a-1690c1e3f74b,one time payment,15
1340c051-0cb7-49f1-839f-b94de45d7ab4,one time payment,15
2f37567f-6b85-4087-afe8-b6a7723a7a18,one time payment,15
3094dea9-d63a-4aca-9d40-c6f6c3d351c5,one time payment,15
